Fecha,Producto,Categoria,Sucursal,Cantidad,PrecioUnitario,CostoUnitario
2022-10-12,Chaqueta Invierno,Ropa,Concepción,1,18078,12119
2022-10-13,Microondas M,Electrohogar,Concepción,3,149059,110598
2022-10-13,Notebook A,Tecnología,Concepción,2,334262,253605
2022-10-13,Zapatillas Run,Deportes,Valparaíso,1,56724,44501
2022-10-13,Mesa Centro,Muebles,La Serena,2,109012,81011
2022-10-13,Coche Bebé,Bebés,Valparaíso,1,51420,32879
2022-10-13,Escritorio Pro,Muebles,Concepción,1,86893,58623
2022-10-13,Silla Gamer,Muebles,Valparaíso,3,103516,73521
2022-10-13,Balón Fútbol,Deportes,Antofagasta,2,77166,50952
2022-10-13,Balón Fútbol,Deportes,Santiago,2,59038,35976
2022-10-13,Tablet X,Tecnología,Antofagasta,1,309031,234216
2022-10-13,Microondas M,Electrohogar,La Serena,2,184117,132827
2022-10-13,Microondas M,Electrohogar,Antofagasta,1,139932,107770
2022-10-14,Microondas M,Electrohogar,Antofagasta,2,187797,137111
2022-10-14,Zapatillas Run,Deportes,Valparaíso,1,72396,56803
2022-10-14,Pañales XL,Bebés,Antofagasta,2,41448,31271
2022-10-14,Tablet X,Tecnología,Antofagasta,2,334149,219573
2022-10-14,Microondas M,Electrohogar,Concepción,2,137102,108729
2022-10-14,Microondas M,Electrohogar,Concepción,2,175580,127740
2022-10-14,Refrigerador Y,Electrohogar,Valparaíso,2,157250,100363
2022-10-14,Microondas M,Electrohogar,Valparaíso,1,151091,111256
2022-10-14,Pañales XL,Bebés,Valparaíso,2,51079,37599
2022-10-15,Jeans Slim,Ropa,Concepción,3,14235,9186
2022-10-15,Balón Fútbol,Deportes,Concepción,3,77468,61211
2022-10-15,Jeans Slim,Ropa,Antofagasta,2,13653,9528
2022-10-15,Notebook A,Tecnología,Valparaíso,2,336739,262494
2022-10-15,Coche Bebé,Bebés,Valparaíso,2,47959,33014
2022-10-15,Silla Gamer,Muebles,La Serena,3,83197,53053
2022-10-15,Escritorio Pro,Muebles,Concepción,2,93572,72398
2022-10-16,Smartphone Z,Tecnología,La Serena,1,385538,271252
2022-10-16,Chaqueta Invierno,Ropa,Concepción,3,16945,12117
2022-10-16,Chaqueta Invierno,Ropa,Antofagasta,2,16787,10513
2022-10-16,Coche Bebé,Bebés,La Serena,2,38824,25397
2022-10-16,Escritorio Pro,Muebles,Santiago,2,110870,82025
2022-10-16,Smartphone Z,Tecnología,Concepción,1,312817,230899
2022-10-16,Pañales XL,Bebés,Concepción,2,39780,31245
2022-10-16,Escritorio Pro,Muebles,Antofagasta,3,89056,59085
2022-10-16,Lavadora L,Electrohogar,Antofagasta,1,171520,106440
2022-10-16,Pañales XL,Bebés,La Serena,2,36004,22094
2022-10-16,Bicicleta MTB,Deportes,La Serena,2,72128,50911
2022-10-16,Silla Comer,Bebés,La Serena,2,50858,33698
2022-10-16,Notebook A,Tecnología,Valparaíso,1,374261,262854
2022-10-16,Jeans Slim,Ropa,Valparaíso,1,16550,11219
2022-10-16,Notebook A,Tecnología,Santiago,3,357309,232102
2022-10-16,Zapatillas Run,Deportes,Valparaíso,2,56699,43434
2022-10-16,Silla Comer,Bebés,Antofagasta,2,50002,38795
2022-10-16,Coche Bebé,Bebés,Antofagasta,2,39547,29449
2022-10-16,Refrigerador Y,Electrohogar,Antofagasta,2,139048,90041
2022-10-16,Polera Básica,Ropa,Antofagasta,2,15862,12542
2022-10-16,Polera Básica,Ropa,Antofagasta,2,15528,11041
2022-10-17,Jeans Slim,Ropa,La Serena,3,17421,12843
2022-10-17,Bicicleta MTB,Deportes,Santiago,2,60375,42142
2022-10-17,Coche Bebé,Bebés,Valparaíso,3,39955,29245
2022-10-17,Notebook A,Tecnología,La Serena,2,271076,190374
2022-10-17,Bicicleta MTB,Deportes,Antofagasta,1,65633,48433
2022-10-17,Escritorio Pro,Muebles,Valparaíso,2,116192,90598
2022-10-17,Coche Bebé,Bebés,Concepción,3,36669,22251
2022-10-17,Balón Fútbol,Deportes,Concepción,1,56246,35630
2022-10-17,Mesa Centro,Muebles,La Serena,1,114290,76998
2022-10-17,Smartphone Z,Tecnología,Valparaíso,2,324798,220113
2022-10-17,Escritorio Pro,Muebles,Santiago,1,102775,66729
2022-10-17,Chaqueta Invierno,Ropa,La Serena,3,17401,13434
2022-10-18,Silla Gamer,Muebles,Antofagasta,3,88618,58390
2022-10-18,Escritorio Pro,Muebles,Santiago,2,112854,80104
2022-10-18,Refrigerador Y,Electrohogar,Valparaíso,3,139404,89448
2022-10-18,Balón Fútbol,Deportes,Valparaíso,3,74964,54576
2022-10-18,Lavadora L,Electrohogar,Valparaíso,1,144344,105919
2022-10-18,Chaqueta Invierno,Ropa,Valparaíso,3,16736,10902
2022-10-18,Balón Fútbol,Deportes,Antofagasta,2,60942,45246
2022-10-18,Lavadora L,Electrohogar,Valparaíso,1,136679,100360
2022-10-18,Smartphone Z,Tecnología,Antofagasta,2,370458,265759
2022-10-18,Bicicleta MTB,Deportes,Santiago,2,59406,36792
2022-10-18,Pañales XL,Bebés,Valparaíso,3,51706,35732
2022-10-18,Silla Gamer,Muebles,Antofagasta,1,106271,72321
2022-10-18,Coche Bebé,Bebés,Santiago,3,39957,27754
2022-10-18,Bicicleta MTB,Deportes,Valparaíso,2,61557,46553
2022-10-18,Balón Fútbol,Deportes,Valparaíso,2,63867,39454
2022-10-19,Escritorio Pro,Muebles,Antofagasta,3,96816,61501
2022-10-19,Silla Gamer,Muebles,Valparaíso,3,81572,63027
2022-10-19,Polera Básica,Ropa,La Serena,2,18585,13865
2022-10-19,Pañales XL,Bebés,Concepción,1,45849,27762
2022-10-19,Escritorio Pro,Muebles,Santiago,2,98533,67540
2022-10-19,Notebook A,Tecnología,Santiago,1,311559,244467
2022-10-19,Jeans Slim,Ropa,Valparaíso,1,19067,13600
2022-10-19,Silla Gamer,Muebles,Antofagasta,3,109802,80521
2022-10-19,Notebook A,Tecnología,Santiago,1,307598,204919
2022-10-19,Balón Fútbol,Deportes,Santiago,3,71812,55916
2022-10-19,Silla Gamer,Muebles,Concepción,1,88138,56486
2022-10-20,Polera Básica,Ropa,Antofagasta,3,17382,12879
2022-10-20,Chaqueta Invierno,Ropa,Concepción,3,16395,12393
2022-10-20,Zapatillas Run,Deportes,La Serena,3,67669,47920
2022-10-20,Escritorio Pro,Muebles,La Serena,1,99590,60269
2022-10-20,Mesa Centro,Muebles,Valparaíso,2,109095,84096
2022-10-20,Polera Básica,Ropa,Santiago,3,14719,11176
2022-10-20,Bicicleta MTB,Deportes,La Serena,1,69769,52322
2022-10-20,Polera Básica,Ropa,Valparaíso,1,15845,10218
2022-10-20,Mesa Centro,Muebles,Santiago,3,89373,56525
2022-10-20,Lavadora L,Electrohogar,La Serena,1,150437,112487
2022-10-21,Coche Bebé,Bebés,Concepción,3,44594,34844
2022-10-21,Lavadora L,Electrohogar,La Serena,3,193650,154375
2022-10-21,Silla Gamer,Muebles,La Serena,3,83832,52956
2022-10-21,Chaqueta Invierno,Ropa,Concepción,1,13945,10410
2022-10-21,Microondas M,Electrohogar,Santiago,2,178723,108714
2022-10-21,Tablet X,Tecnología,La Serena,1,338487,232089
2022-10-21,Refrigerador Y,Electrohogar,La Serena,1,153668,118345
2022-10-21,Balón Fútbol,Deportes,Valparaíso,3,73749,52894
2022-10-22,Balón Fútbol,Deportes,Santiago,1,67880,46986
2022-10-22,Zapatillas Run,Deportes,Concepción,3,60892,41340
2022-10-22,Pañales XL,Bebés,La Serena,2,39359,26110
2022-10-22,Balón Fútbol,Deportes,Valparaíso,2,71334,48891
2022-10-22,Microondas M,Electrohogar,Valparaíso,2,183284,112274
2022-10-22,Refrigerador Y,Electrohogar,La Serena,2,162259,112625
2022-10-22,Lavadora L,Electrohogar,Concepción,2,148783,108743
2022-10-22,Zapatillas Run,Deportes,Antofagasta,3,61523,41248
2022-10-22,Chaqueta Invierno,Ropa,Antofagasta,1,15533,12162
2022-10-22,Bicicleta MTB,Deportes,Antofagasta,1,77781,54463
2022-10-22,Silla Comer,Bebés,Santiago,2,46220,33861
2022-10-23,Balón Fútbol,Deportes,Santiago,3,60910,40874
2022-10-23,Pañales XL,Bebés,Concepción,1,45444,31482
2022-10-23,Smartphone Z,Tecnología,Santiago,3,301670,206453
2022-10-23,Refrigerador Y,Electrohogar,Concepción,3,188723,138906
2022-10-23,Silla Gamer,Muebles,La Serena,2,113060,77526
2022-10-23,Bicicleta MTB,Deportes,La Serena,1,68358,44888
2022-10-23,Chaqueta Invierno,Ropa,Valparaíso,1,18092,11185
2022-10-23,Pañales XL,Bebés,La Serena,3,50063,30518
2022-10-23,Chaqueta Invierno,Ropa,La Serena,2,17502,11079
2022-10-24,Notebook B,Tecnología,Concepción,2,295422,214546
2022-10-24,Chaqueta Invierno,Ropa,Santiago,2,17229,12252
2022-10-24,Mesa Centro,Muebles,Concepción,3,91891,63771
2022-10-24,Escritorio Pro,Muebles,La Serena,1,103199,62311
2022-10-24,Smartphone Z,Tecnología,Antofagasta,1,296284,197430
2022-10-24,Jeans Slim,Ropa,Concepción,1,14991,11448
2022-10-24,Polera Básica,Ropa,La Serena,1,14511,11560
2022-10-24,Bicicleta MTB,Deportes,Antofagasta,1,60710,40956
2022-10-24,Coche Bebé,Bebés,Concepción,1,36693,23956
2022-10-24,Tablet X,Tecnología,Valparaíso,3,385744,269029
2022-10-24,Polera Básica,Ropa,Valparaíso,3,16685,10950
2022-10-24,Polera Básica,Ropa,Antofagasta,1,14652,9596
2022-10-24,Notebook A,Tecnología,Concepción,3,279141,201932
2022-10-24,Zapatillas Run,Deportes,La Serena,1,56326,38271
2022-10-24,Bicicleta MTB,Deportes,La Serena,3,59288,46490
2022-10-24,Microondas M,Electrohogar,Santiago,3,165388,99270
2022-10-24,Zapatillas Run,Deportes,Concepción,1,58840,36499
2022-10-24,Microondas M,Electrohogar,Concepción,2,165145,110299
2022-10-24,Silla Gamer,Muebles,Antofagasta,1,100061,61074
2022-10-24,Coche Bebé,Bebés,Valparaíso,1,39240,27911
2022-10-24,Polera Básica,Ropa,Valparaíso,3,14435,9888
2022-10-25,Pañales XL,Bebés,Concepción,1,45536,31228
2022-10-25,Escritorio Pro,Muebles,Santiago,3,109907,70563
2022-10-25,Microondas M,Electrohogar,Santiago,3,140380,86728
2022-10-25,Balón Fútbol,Deportes,Antofagasta,3,76462,56138
2022-10-25,Balón Fútbol,Deportes,Antofagasta,1,68436,51464
2022-10-25,Coche Bebé,Bebés,Santiago,1,49629,35101
2022-10-25,Jeans Slim,Ropa,Concepción,2,18444,12523
2022-10-25,Tablet X,Tecnología,La Serena,3,319273,244312
2022-10-25,Notebook A,Tecnología,Antofagasta,2,371812,259197
2022-10-25,Tablet X,Tecnología,Antofagasta,1,357055,282496
2022-10-25,Silla Comer,Bebés,Concepción,2,50566,33049
2022-10-25,Jeans Slim,Ropa,Valparaíso,2,13612,10165
2022-10-26,Escritorio Pro,Muebles,Santiago,3,88655,70437
2022-10-26,Refrigerador Y,Electrohogar,Santiago,1,138690,89302
2022-10-26,Lavadora L,Electrohogar,Concepción,3,194817,139232
2022-10-26,Silla Comer,Bebés,Antofagasta,3,46700,33513
2022-10-26,Silla Comer,Bebés,Santiago,1,36216,21747
2022-10-26,Jeans Slim,Ropa,Valparaíso,1,16259,12798
2022-10-26,Bicicleta MTB,Deportes,Concepción,1,65232,41076
2022-10-26,Polera Básica,Ropa,Antofagasta,3,17452,13571
2022-10-26,Pañales XL,Bebés,Concepción,2,38437,28129
2022-10-26,Silla Gamer,Muebles,Antofagasta,2,85041,66374
2022-10-26,Microondas M,Electrohogar,La Serena,2,180250,114160
2022-10-26,Zapatillas Run,Deportes,Concepción,2,58039,39292
2022-10-26,Microondas M,Electrohogar,Santiago,2,173814,125756
2022-10-26,Polera Básica,Ropa,Valparaíso,2,13658,10655
2022-10-26,Chaqueta Invierno,Ropa,Antofagasta,2,18909,14222
2022-10-26,Tablet X,Tecnología,Concepción,2,294729,231105
2022-10-27,Balón Fútbol,Deportes,Santiago,2,58034,44079
2022-10-27,Refrigerador Y,Electrohogar,La Serena,2,175613,128125
2022-10-27,Notebook B,Tecnología,La Serena,3,303130,200248
2022-10-27,Smartphone Z,Tecnología,Antofagasta,2,310222,229201
2022-10-27,Notebook A,Tecnología,Santiago,1,346618,243955
2022-10-27,Refrigerador Y,Electrohogar,Concepción,2,153383,113893
2022-10-27,Pañales XL,Bebés,Santiago,2,51931,40773
2022-10-27,Tablet X,Tecnología,Santiago,2,296823,234545
2022-10-27,Zapatillas Run,Deportes,La Serena,1,64340,51018
2022-10-28,Escritorio Pro,Muebles,La Serena,1,105354,64187
2022-10-28,Polera Básica,Ropa,La Serena,1,15711,10111
2022-10-28,Silla Comer,Bebés,La Serena,3,38220,29550
2022-10-28,Notebook B,Tecnología,Concepción,3,311725,187731
2022-10-28,Chaqueta Invierno,Ropa,Valparaíso,1,15401,10225
2022-10-28,Mesa Centro,Muebles,Antofagasta,2,110056,73115
2022-10-28,Silla Gamer,Muebles,Concepción,3,109473,72884
2022-10-28,Refrigerador Y,Electrohogar,Antofagasta,3,193540,137833
2022-10-28,Notebook B,Tecnología,Valparaíso,2,371781,270966
2022-10-28,Bicicleta MTB,Deportes,Valparaíso,2,67543,46678
2022-10-28,Silla Comer,Bebés,La Serena,1,37957,30171
2022-10-29,Bicicleta MTB,Deportes,Santiago,1,58986,39323
2022-10-29,Lavadora L,Electrohogar,Santiago,1,175337,140222
2022-10-29,Pañales XL,Bebés,Santiago,2,43879,29825
2022-10-29,Microondas M,Electrohogar,Antofagasta,1,162695,107669
2022-10-29,Tablet X,Tecnología,Santiago,2,364523,227428
2022-10-29,Balón Fútbol,Deportes,La Serena,3,77193,55546
2022-10-29,Polera Básica,Ropa,Santiago,1,17815,11586
2022-10-29,Escritorio Pro,Muebles,La Serena,2,115569,89882
2022-10-29,Silla Comer,Bebés,La Serena,1,44023,29070
2022-10-29,Lavadora L,Electrohogar,Valparaíso,2,138957,90213
2022-10-29,Coche Bebé,Bebés,La Serena,2,41452,31666
2022-10-29,Refrigerador Y,Electrohogar,Santiago,3,135544,103268
2022-10-29,Balón Fútbol,Deportes,Antofagasta,3,68060,43283
2022-10-29,Polera Básica,Ropa,La Serena,1,16182,12175
2022-10-29,Zapatillas Run,Deportes,Antofagasta,2,69700,49725
2022-10-29,Refrigerador Y,Electrohogar,Antofagasta,2,194159,144698
2022-10-30,Silla Comer,Bebés,Concepción,1,49546,30290
2022-10-30,Mesa Centro,Muebles,Antofagasta,1,114520,70755
2022-10-30,Smartphone Z,Tecnología,La Serena,2,307512,217539
2022-10-30,Microondas M,Electrohogar,La Serena,3,147966,117259
2022-10-30,Mesa Centro,Muebles,La Serena,2,107824,70933
2022-10-30,Zapatillas Run,Deportes,Santiago,3,63742,50564
2022-10-30,Escritorio Pro,Muebles,Valparaíso,2,91767,56701
2022-10-30,Tablet X,Tecnología,Valparaíso,1,334972,226170
2022-10-30,Lavadora L,Electrohogar,Santiago,3,155497,120612
2022-10-30,Smartphone Z,Tecnología,Concepción,1,284018,181757
2022-10-30,Escritorio Pro,Muebles,La Serena,3,90002,68798
2022-10-31,Silla Gamer,Muebles,Santiago,2,93257,64099
2022-10-31,Silla Comer,Bebés,Valparaíso,2,45362,29188
2022-10-31,Notebook A,Tecnología,La Serena,1,336119,222067
2022-10-31,Mesa Centro,Muebles,Santiago,3,112907,76163
2022-10-31,Notebook B,Tecnología,Santiago,1,294635,230654
2022-10-31,Escritorio Pro,Muebles,Santiago,1,93310,72922
2022-10-31,Mesa Centro,Muebles,Valparaíso,2,82398,57423
2022-10-31,Escritorio Pro,Muebles,Valparaíso,1,90360,60579
2022-11-01,Jeans Slim,Ropa,La Serena,1,17370,11510
2022-11-01,Pañales XL,Bebés,Concepción,2,45129,35974
2022-11-01,Refrigerador Y,Electrohogar,Santiago,1,143511,113061
2022-11-01,Notebook B,Tecnología,Santiago,3,376403,300972
2022-11-01,Pañales XL,Bebés,Antofagasta,2,42040,32024
2022-11-01,Jeans Slim,Ropa,Concepción,2,19062,11840
2022-11-01,Microondas M,Electrohogar,Antofagasta,1,181962,129731
2022-11-01,Smartphone Z,Tecnología,Concepción,2,315223,238297
2022-11-01,Notebook B,Tecnología,Concepción,3,377080,255565
2022-11-01,Escritorio Pro,Muebles,Concepción,2,92740,56585
2022-11-01,Refrigerador Y,Electrohogar,Santiago,2,187677,130907
2022-11-01,Silla Gamer,Muebles,Antofagasta,1,95910,68794
2022-11-01,Silla Comer,Bebés,La Serena,2,37433,24505
2022-11-01,Refrigerador Y,Electrohogar,Antofagasta,3,144509,96723
2022-11-01,Notebook B,Tecnología,La Serena,2,341690,259945
2022-11-01,Microondas M,Electrohogar,Santiago,2,137248,84618
2022-11-01,Polera Básica,Ropa,La Serena,3,13627,10581
2022-11-02,Refrigerador Y,Electrohogar,Concepción,1,147640,98259
2022-11-02,Mesa Centro,Muebles,Antofagasta,2,91071,62086
2022-11-02,Coche Bebé,Bebés,Santiago,1,38691,28814
2022-11-02,Notebook B,Tecnología,Valparaíso,2,377229,250136
2022-11-02,Escritorio Pro,Muebles,La Serena,2,116027,83610
2022-11-02,Refrigerador Y,Electrohogar,Santiago,2,194926,119517
2022-11-02,Jeans Slim,Ropa,Santiago,1,16921,11004
2022-11-02,Pañales XL,Bebés,Santiago,3,51980,31792
2022-11-02,Chaqueta Invierno,Ropa,La Serena,1,16343,12548
2022-11-02,Coche Bebé,Bebés,Santiago,1,46644,30012
2022-11-02,Silla Gamer,Muebles,Valparaíso,2,100567,66908
2022-11-02,Polera Básica,Ropa,Concepción,1,18834,12309
2022-11-02,Smartphone Z,Tecnología,Antofagasta,2,280594,223145
2022-11-02,Mesa Centro,Muebles,La Serena,3,112943,76659
2022-11-02,Balón Fútbol,Deportes,Santiago,3,66695,52498
2022-11-02,Smartphone Z,Tecnología,Valparaíso,1,322579,243233
2022-11-02,Notebook A,Tecnología,Antofagasta,3,386785,281632
2022-11-03,Tablet X,Tecnología,Valparaíso,2,388585,310538
2022-11-03,Smartphone Z,Tecnología,Antofagasta,3,348425,240682
2022-11-03,Silla Comer,Bebés,Antofagasta,3,49421,39281
2022-11-03,Mesa Centro,Muebles,Valparaíso,3,107278,72767
2022-11-03,Microondas M,Electrohogar,Valparaíso,3,147311,97125
2022-11-03,Refrigerador Y,Electrohogar,Concepción,2,185962,116360
2022-11-03,Jeans Slim,Ropa,Santiago,1,18211,13156
2022-11-03,Jeans Slim,Ropa,Valparaíso,3,13930,10062
2022-11-03,Zapatillas Run,Deportes,Santiago,2,73855,49848
2022-11-03,Pañales XL,Bebés,Santiago,1,51417,39901
2022-11-03,Balón Fútbol,Deportes,Concepción,1,63885,50152
2022-11-03,Chaqueta Invierno,Ropa,Concepción,1,17676,10965
2022-11-03,Silla Gamer,Muebles,Concepción,3,111776,73343
2022-11-03,Refrigerador Y,Electrohogar,La Serena,2,164879,123672
2022-11-03,Notebook A,Tecnología,Valparaíso,1,335301,265322
2022-11-03,Notebook A,Tecnología,La Serena,3,280795,187778
2022-11-03,Balón Fútbol,Deportes,Antofagasta,1,73480,52337
2022-11-03,Tablet X,Tecnología,Valparaíso,2,319959,217525
2022-11-03,Smartphone Z,Tecnología,Concepción,3,293448,178333
2022-11-03,Refrigerador Y,Electrohogar,Concepción,1,182754,131864
2022-11-03,Silla Gamer,Muebles,Valparaíso,1,106074,74596
2022-11-03,Jeans Slim,Ropa,Concepción,3,16930,10544
2022-11-04,Zapatillas Run,Deportes,Santiago,1,56900,41750
2022-11-04,Polera Básica,Ropa,Valparaíso,2,15261,12037
2022-11-04,Pañales XL,Bebés,Valparaíso,1,40411,27151
2022-11-04,Refrigerador Y,Electrohogar,La Serena,2,155716,94594
2022-11-04,Mesa Centro,Muebles,La Serena,3,87664,53117
2022-11-04,Polera Básica,Ropa,Santiago,2,14564,10427
2022-11-04,Notebook A,Tecnología,La Serena,1,372733,248594
2022-11-04,Tablet X,Tecnología,Valparaíso,3,377650,251791
2022-11-04,Refrigerador Y,Electrohogar,Valparaíso,1,162819,108923
2022-11-04,Pañales XL,Bebés,Santiago,2,44644,34362
2022-11-04,Silla Gamer,Muebles,La Serena,1,82417,49660
2022-11-04,Escritorio Pro,Muebles,Santiago,2,87387,66389
2022-11-04,Microondas M,Electrohogar,Antofagasta,3,183140,145437
2022-11-04,Pañales XL,Bebés,La Serena,2,45041,27608
2022-11-04,Jeans Slim,Ropa,Valparaíso,3,17397,10702
2022-11-04,Microondas M,Electrohogar,La Serena,2,155834,111201
2022-11-04,Silla Comer,Bebés,Santiago,3,41450,32545
2022-11-04,Polera Básica,Ropa,Santiago,1,14270,9361
2022-11-05,Jeans Slim,Ropa,La Serena,3,16470,10576
2022-11-05,Lavadora L,Electrohogar,Valparaíso,1,177704,119689
2022-11-05,Silla Gamer,Muebles,La Serena,1,83377,59586
2022-11-05,Tablet X,Tecnología,La Serena,3,348198,220085
2022-11-05,Smartphone Z,Tecnología,Antofagasta,1,335065,203628
2022-11-05,Zapatillas Run,Deportes,La Serena,3,66154,40012
2022-11-05,Mesa Centro,Muebles,La Serena,1,102687,68020
2022-11-05,Pañales XL,Bebés,Concepción,2,41992,25897
2022-11-05,Coche Bebé,Bebés,Santiago,1,48221,29697
2022-11-05,Zapatillas Run,Deportes,Santiago,1,61734,43475
2022-11-05,Coche Bebé,Bebés,Concepción,1,46098,28426
2022-11-05,Pañales XL,Bebés,Antofagasta,2,40993,32677
2022-11-05,Silla Gamer,Muebles,Santiago,2,87784,60854
2022-11-05,Refrigerador Y,Electrohogar,Valparaíso,1,171633,105011
2022-11-05,Notebook A,Tecnología,Santiago,2,341347,215813
2022-11-05,Zapatillas Run,Deportes,Antofagasta,3,63509,41193
2022-11-05,Smartphone Z,Tecnología,La Serena,2,282744,196268
2022-11-05,Coche Bebé,Bebés,Valparaíso,1,36992,27484
2022-11-05,Bicicleta MTB,Deportes,Concepción,3,64651,51676
2022-11-05,Mesa Centro,Muebles,Concepción,2,91427,72411
2022-11-06,Jeans Slim,Ropa,Antofagasta,2,17299,12885
2022-11-06,Refrigerador Y,Electrohogar,Valparaíso,3,169105,107506
2022-11-06,Chaqueta Invierno,Ropa,La Serena,3,15887,9932
2022-11-06,Zapatillas Run,Deportes,La Serena,2,72167,46774
2022-11-06,Jeans Slim,Ropa,Concepción,1,16097,10775
2022-11-06,Notebook B,Tecnología,La Serena,1,337420,226991
2022-11-06,Smartphone Z,Tecnología,Santiago,2,316331,191165
2022-11-06,Jeans Slim,Ropa,Concepción,2,19326,13511
2022-11-06,Lavadora L,Electrohogar,La Serena,3,166438,102242
2022-11-06,Escritorio Pro,Muebles,Concepción,1,108355,79978
2022-11-06,Balón Fútbol,Deportes,Santiago,2,65344,50117
2022-11-06,Zapatillas Run,Deportes,Antofagasta,2,73424,51766
2022-11-06,Jeans Slim,Ropa,Santiago,2,15287,9979
2022-11-06,Tablet X,Tecnología,La Serena,2,384340,237213
2022-11-06,Notebook A,Tecnología,Valparaíso,2,279288,176614
2022-11-07,Jeans Slim,Ropa,La Serena,1,13537,9752
2022-11-07,Pañales XL,Bebés,Santiago,1,43238,28607
2022-11-07,Smartphone Z,Tecnología,Antofagasta,1,376550,280657
2022-11-07,Escritorio Pro,Muebles,Santiago,3,94071,72006
2022-11-07,Balón Fútbol,Deportes,La Serena,3,69290,50846
2022-11-07,Mesa Centro,Muebles,Santiago,2,94669,69817
2022-11-07,Polera Básica,Ropa,Antofagasta,2,13861,10228
2022-11-07,Polera Básica,Ropa,Antofagasta,3,18749,14534
2022-11-07,Bicicleta MTB,Deportes,Antofagasta,1,72141,47895
2022-11-07,Chaqueta Invierno,Ropa,Santiago,3,15048,10026
2022-11-07,Notebook A,Tecnología,Antofagasta,2,304636,231284
2022-11-07,Microondas M,Electrohogar,La Serena,2,162860,113578
2022-11-07,Polera Básica,Ropa,Antofagasta,1,16813,10827
2022-11-07,Zapatillas Run,Deportes,Valparaíso,2,77054,57632
2022-11-07,Coche Bebé,Bebés,Antofagasta,1,50963,38177
2022-11-07,Smartphone Z,Tecnología,Concepción,3,353833,251402
2022-11-08,Escritorio Pro,Muebles,La Serena,2,82990,57755
2022-11-08,Balón Fútbol,Deportes,Concepción,1,65261,42188
2022-11-08,Silla Comer,Bebés,La Serena,3,37967,27908
2022-11-08,Balón Fútbol,Deportes,Antofagasta,2,56631,38196
2022-11-08,Balón Fútbol,Deportes,Concepción,1,54051,38613
